Date,Open China,High China,Low China,Close China,Adj Close China,Volume China,Open India,High India,Low India,Close India,Adj Close India,Volume India,Open Italy,High Italy,Low Italy,Close Italy,Adj Close Italy,Volume Italy,Open Spain,High Spain,Low Spain,Close Spain,Adj Close Spain,Volume Spain,Open Dow,High Dow,Low Dow,Close*,Adj Close**,Volume Dow,Open Nasdaq,High Nasdaq,Low Nasdaq,Close,Adj Close,Volume Nasdaq
2020-05-08,24193.359375,24263.730469,24097.119141,24230.169922,24230.169922,1274113200,9376.9502,9382.65039,9238.2002,9251.5,9251.5,609100.0,17416.0,17462.0,17254.0,17439.0,17439.0,242317800.0,"6,790.70","6,807.40","6,715.40","6,783.10","6,783.10","128,578,300","24,107.82","24,349.90","24,107.05","24,331.32","24,331.32","3,357,600","9,056.89","9,125.98","9,018.21","9,121.32","9,121.32","3,777,340,000"
2020-05-11,24470.179688,24766.830078,24470.179688,24602.060547,24602.060547,1458200000,9348.15039,9439.90039,9219.9502,9239.2002,9239.2002,704600.0,17602.0,17678.0,17307.0,17381.0,17381.0,279808500.0,"6,830.90","6,854.70","6,651.70","6,672.20","6,672.20","217,443,300","24,256.45","24,366.21","24,070.22","24,221.99","24,221.99","3,524,000","9,054.91","9,241.92","9,053.17","9,192.34","9,192.34","3,898,690,000"
2020-05-12,24358.0,24411.039063,24136.199219,24245.679688,24245.679688,1479628600,9168.84961,9240.84961,9043.9502,9196.549809999999,9196.549809999999,805500.0,17394.0,17602.0,17394.0,17559.0,17559.0,323340100.0,"6,672.70","6,795.10","6,663.20","6,762.70","6,762.70","172,853,600","24,292.84","24,382.09","23,761.58","23,764.78","23,764.78","3,594,800","9,225.15","9,250.96","9,000.07","9,002.55","9,002.55","4,315,070,000"
2020-05-13,24111.669922,24320.199219,23979.369141,24180.300781,24180.300781,1359038500,9584.2002,9584.5,9351.09961,9383.549809999999,9383.549809999999,846400.0,17354.0,17427.0,17183.0,17183.0,17183.0,370538600.0,"6,694.00","6,728.20","6,631.40","6,631.40","6,631.40","245,673,600","23,702.16","23,708.90","23,067.64","23,247.97","23,247.97","4,699,500","9,006.05","9,074.16","8,752.68","8,863.17","8,863.17","4,244,110,000"
2020-05-14,24038.070313,24081.189453,23790.269531,23829.740234,23829.740234,1697720800,9213.9502,9281.09961,9119.75,9142.75,9142.75,602600.0,17066.0,17177.0,16551.0,16868.0,16868.0,435987200.0,"6,569.70","6,609.00","6,421.40","6,545.60","6,545.60","258,952,900","23,049.06","23,630.86","22,789.62","23,625.34","23,625.34","4,727,000","8,788.04","8,945.71","8,705.25","8,943.72","8,943.72","3,945,080,000"
2020-05-15,23834.679688,23985.119141,23671.609375,23797.470703,23797.470703,1509478600,9182.40039,9182.40039,9050.0,9136.84961,9136.84961,575900.0,17055.0,17124.0,16792.0,16852.0,16852.0,350474400.0,"6,594.40","6,624.30","6,466.00","6,474.90","6,474.90","203,854,400","23,454.83","23,730.08","23,354.15","23,685.42","23,685.42","4,915,100","8,839.99","9,018.40","8,821.38","9,014.56","9,014.56","4,221,500,000"
2020-05-18,23736.669922,23952.050781,23722.169922,23934.769531,23934.769531,1645114700,9158.299809999999,9158.299809999999,8806.75,8823.25,8823.25,773000.0,16998.0,17446.0,16953.0,17401.0,17401.0,409926900.0,"6,583.10","6,790.20","6,558.10","6,779.30","6,779.30","203,486,600","24,059.98","24,708.54","24,059.98","24,597.37","24,597.37","4,841,900","9,177.15","9,267.22","9,154.35","9,234.83","9,234.83","4,318,310,000"
2020-05-19,24489.550781,24552.550781,24314.449219,24388.130859,24388.130859,2022987500,8961.7002,9030.34961,8855.299809999999,8879.09961,8879.09961,762200.0,17579.0,17613.0,16929.0,17035.0,17035.0,837116200.0,"6,864.20","6,872.60","6,555.60","6,609.10","6,609.10","501,358,300","24,577.48","24,599.50","24,202.96","24,206.86","24,206.86","3,741,000","9,227.46","9,317.25","9,183.25","9,185.10","9,185.10","4,144,770,000"
2020-05-20,24462.900391,24514.869141,24315.75,24399.949219,24399.949219,1432021300,8889.15039,9093.799809999999,8875.34961,9066.549809999999,9066.549809999999,622300.0,16990.0,17248.0,16674.0,17213.0,17213.0,802296700.0,"6,593.40","6,697.10","6,499.10","6,683.60","6,683.60","341,451,800","24,455.94","24,649.48","24,455.94","24,575.90","24,575.90","3,665,100","9,305.62","9,392.82","9,304.20","9,375.78","9,375.78","4,292,470,000"
2020-05-21,24528.910156,24528.910156,24208.160156,24280.029297,24280.029297,1474345000,9079.4502,9178.549809999999,9056.09961,9106.25,9106.25,631500.0,16987.0,17284.0,16950.0,17087.0,17087.0,468260800.0,"6,612.70","6,773.40","6,579.90","6,686.10","6,686.10","258,583,100","24,564.27","24,718.46","24,370.88","24,474.12","24,474.12","3,467,700","9,375.19","9,405.25","9,254.85","9,284.88","9,284.88","3,725,950,000"
2020-05-22,23756.910156,23756.910156,22878.259766,22930.140625,22930.140625,3680989100,9067.90039,9149.59961,8968.549809999999,9039.25,9039.25,675800.0,16905.0,17386.0,16820.0,17316.0,17316.0,488722400.0,"6,618.20","6,751.80","6,585.70","6,697.50","6,697.50","292,688,300","24,461.98","24,481.64","24,294.07","24,465.16","24,465.16","2,556,600","9,278.55","9,328.28","9,239.41","9,324.59","9,324.59","3,641,830,000"
2020-05-25,22725.699219,22968.650391,22519.730469,22952.240234,22952.240234,1769029000,,,,,,,17451.0,17596.0,17304.0,17596.0,17596.0,275240000.0,"6,766.60","6,856.80","6,725.20","6,856.80","6,856.80","187,072,800",,,,,,,,,,,,
2020-05-26,23198.339844,23481.480469,23165.490234,23384.660156,23384.660156,1421148200,9099.75,9161.65039,8996.65039,9029.049809999999,9029.049809999999,655000.0,17796.0,17894.0,17697.0,17860.0,17860.0,565674900.0,"6,940.60","7,023.80","6,917.10","7,003.90","7,003.90","383,729,100","24,781.84","25,176.42","24,781.84","24,995.11","24,995.11","4,243,800","9,501.21","9,501.21","9,333.16","9,340.22","9,340.22","4,432,310,000"
2020-05-27,23515.140625,23515.140625,23134.609375,23301.359375,23301.359375,1837146100,9082.2002,9334.0,9004.25,9314.9502,9314.9502,763500.0,17861.0,18228.0,17737.0,17910.0,17910.0,796359100.0,"7,034.00","7,229.00","7,030.20","7,174.50","7,174.50","501,006,600","25,298.63","25,551.56","25,009.87","25,548.27","25,548.27","4,112,300","9,346.12","9,414.62","9,144.28","9,412.36","9,412.36","4,462,450,000"
2020-05-28,23206.75,23451.779297,22779.619141,23132.759766,23132.759766,2356792600,9364.9502,9511.25,9336.5,9490.09961,9490.09961,837900.0,18081.0,18414.0,18046.0,18351.0,18351.0,616898400.0,"7,237.30","7,244.50","7,141.40","7,224.10","7,224.10","375,466,600","25,697.36","25,758.79","25,358.73","25,400.64","25,400.64","3,778,000","9,392.99","9,523.64","9,345.28","9,368.99","9,368.99","4,064,220,000"
2020-05-29,22781.109375,23089.769531,22781.109375,22961.470703,22961.470703,3621412000,9422.2002,9598.84961,9376.90039,9580.299809999999,9580.299809999999,967000.0,18193.0,18391.0,18149.0,18198.0,18198.0,731191700.0,"7,164.30","7,201.80","7,096.50","7,096.50","7,096.50","903,979,900","25,324.15","25,482.80","25,031.67","25,383.11","25,383.11","5,276,200","9,382.35","9,505.55","9,324.73","9,489.87","9,489.87","423,570,000"
2020-06-01,23539.910156,23806.320313,23539.910156,23732.519531,23732.519531,2569148800,9726.84961,9931.59961,9706.9502,9826.15039,9826.15039,794200.0,18437.0,18531.0,18237.0,18524.0,18524.0,459197200.0,"7,228.70","7,276.00","7,160.10","7,221.40","7,221.40","291,929,600","25,342.99","25,508.83","25,220.66","25,475.02","25,475.02","3,383,100","9,471.42","9,571.28","9,462.32","9,552.05","9,552.05","3,824,770,000"
2020-06-02,23792.240234,23995.939453,23766.150391,23995.939453,23995.939453,1813293900,9880.84961,9995.59961,9824.049809999999,9979.09961,9979.09961,770200.0,18676.0,19053.0,18569.0,18971.0,18971.0,612512800.0,"7,264.00","7,445.30","7,236.90","7,408.10","7,408.10","402,947,100","25,582.52","25,743.13","25,523.74","25,742.65","25,742.65","3,526,100","9,566.53","9,611.22","9,472.08","9,608.38","9,608.38","3,962,460,000"
2020-06-03,24303.560547,24364.009766,24219.960938,24325.619141,24325.619141,2455118300,10108.2998,10176.2002,10035.5498,10061.5498,10061.5498,794700.0,19204.0,19642.0,19171.0,19642.0,19642.0,828030700.0,"7,487.30","7,629.70","7,448.90","7,626.40","7,626.40","445,036,400","25,906.88","26,337.75","25,906.88","26,269.89","26,269.89","3,987,900","9,651.86","9,707.78","9,627.17","9,682.91","9,682.91","4,638,380,000"
2020-06-04,24643.839844,24643.839844,24204.099609,24366.300781,24366.300781,1888873500,10054.25,10123.8496,9944.25,10029.0996,10029.0996,775100.0,19520.0,19849.0,19391.0,19634.0,19634.0,814390200.0,"7,567.70","7,669.20","7,516.00","7,566.80","7,566.80","514,858,000","26,226.49","26,384.10","26,082.31","26,281.82","26,281.82","3,721,900","9,649.65","9,716.14","9,560.41","9,615.81","9,615.81","6,074,320,000"
2020-06-05,24388.179688,24810.220703,24253.560547,24770.410156,24770.410156,2397618300,10093.7998,10177.7998,10040.75,10142.1504,10142.1504,987100.0,19904.0,20198.0,19869.0,20188.0,20188.0,925086600.0,"7,672.00","7,890.40","7,664.10","7,872.60","7,872.60","573,283,900","26,836.80","27,338.30","26,836.80","27,110.98","27,110.98","5,423,100","9,703.54","9,845.69","9,685.35","9,814.08","9,814.08","6,572,850,000"
2020-06-08,25018.050781,25018.779297,24678.550781,24776.769531,24776.769531,2123439500,10326.75,10328.5,10120.25,10167.4502,10167.4502,936500.0,20133.0,20399.0,20050.0,20231.0,20231.0,773230400.0,"7,813.10","7,992.70","7,796.60","7,896.10","7,896.10","557,213,300","27,232.93","27,580.21","27,232.48","27,572.44","27,572.44","4,302,000","9,823.44","9,927.13","9,780.61","9,924.75","9,924.75","6,143,120,000"
2020-06-09,24906.009766,25253.669922,24837.730469,25057.220703,25057.220703,2203396500,10181.1504,10291.1504,10021.4502,10046.6504,10046.6504,754200.0,20243.0,20274.0,19678.0,19930.0,19930.0,779956200.0,"7,878.20","7,914.70","7,683.20","7,752.30","7,752.30","453,061,900","27,447.37","27,447.37","27,151.06","27,272.30","27,272.30","3,814,300","9,867.19","10,002.50","9,863.27","9,953.75","9,953.75","5,281,860,000"
2020-06-10,25179.029297,25303.779297,24968.300781,25049.730469,25049.730469,1971349200,10072.5996,10148.75,10036.8496,10116.1504,10116.1504,632400.0,20096.0,20181.0,19694.0,19758.0,19758.0,703770700.0,"7,779.80","7,861.00","7,649.40","7,663.90","7,663.90","355,564,600","27,251.89","27,355.22","26,938.05","26,989.99","26,989.99","4,489,300","10,012.32","10,086.89","9,962.58","10,020.35","10,020.35","5,128,400,000"
2020-06-11,24997.839844,25059.320313,24480.150391,24480.150391,24480.150391,1838958200,10094.0996,10112.0498,9885.049809999999,9902.0,9902.0,715500.0,19222.0,19353.0,18807.0,18807.0,18807.0,789867400.0,"7,486.50","7,486.50","7,278.00","7,278.00","7,278.00","456,667,800","26,282.51","26,294.08","25,082.72","25,128.17","25,128.17","6,477,800","9,791.24","9,868.08","9,491.31","9,492.73","9,492.73","5,271,000,000"
2020-06-12,23920.699219,24317.720703,23895.029297,24301.380859,24301.380859,1824519600,9544.9502,9996.049809999999,9544.34961,9972.90039,9972.90039,796300.0,18573.0,19169.0,18553.0,18888.0,18888.0,610202600.0,"7,232.20","7,425.30","7,205.00","7,292.70","7,292.70","370,125,100","25,659.42","25,965.55","25,078.41","25,605.54","25,605.54","5,144,400","9,715.87","9,768.64","9,413.62","9,588.81","9,588.81","4,366,190,000"
2020-06-15,23991.380859,24242.970703,23684.960938,23776.949219,23776.949219,2104538300,9919.34961,9943.34961,9726.34961,9813.7002,9813.7002,716100.0,18303.0,19065.0,18303.0,18969.0,18969.0,483442500.0,"7,116.90","7,309.40","7,062.90","7,259.30","7,259.30","329,041,900","25,270.39","25,891.58","24,843.18","25,763.16","25,763.16","4,612,300","9,426.90","9,756.07","9,403.00","9,726.02","9,726.02","4,440,650,000"
2020-06-16,24318.150391,24534.769531,24302.25,24344.089844,24344.089844,1611589900,10014.7998,10046.1504,9728.5,9914.0,9914.0,899900.0,19383.0,19874.0,19297.0,19626.0,19626.0,786184600.0,"7,420.80","7,599.30","7,349.70","7,495.30","7,495.30","388,212,600","26,326.68","26,611.03","25,811.70","26,289.98","26,289.98","4,895,000","9,949.78","9,963.63","9,748.38","9,895.87","9,895.87","4,639,860,000"
2020-06-17,24363.390625,24532.009766,24195.820313,24481.410156,24481.410156,1278279300,9876.7002,10003.5996,9833.799809999999,9881.15039,9881.15039,685400.0,19670.0,19876.0,19487.0,19586.0,19586.0,575170300.0,"7,458.10","7,552.50","7,402.50","7,478.70","7,478.70","333,500,600","26,330.52","26,400.07","26,068.41","26,119.61","26,119.61","3,288,300","9,943.31","9,991.21","9,891.81","9,910.53","9,910.53","4,249,680,000"
2020-06-18,24386.310547,24464.939453,24121.890625,24464.939453,24464.939453,1811327100,9863.25,10111.2002,9845.049809999999,10091.6504,10091.6504,622900.0,19562.0,19815.0,19332.0,19486.0,19486.0,495706400.0,"7,436.40","7,495.20","7,318.10","7,390.20","7,390.20","326,763,200","26,016.45","26,154.20","25,848.53","26,080.10","26,080.10","3,283,900","9,892.48","9,959.20","9,885.66","9,943.05","9,943.05","4,294,740,000"
2020-06-19,24373.359375,24776.539063,24334.359375,24643.890625,24643.890625,2390285700,10119.0,10272.4004,10072.6504,10244.4004,10244.4004,892100.0,19601.0,19741.0,19572.0,19619.0,19619.0,934839800.0,"7,444.20","7,502.10","7,401.00","7,414.20","7,414.20","634,635,200","26,213.10","26,451.44","25,759.66","25,871.46","25,871.46","6,693,900","10,042.13","10,053.91","9,872.94","9,946.12","9,946.12","6,068,130,000"
2020-06-22,24528.529297,24628.949219,24391.169922,24511.339844,24511.339844,1612294200,10318.75,10393.6504,10277.5996,10311.2002,10311.2002,685400.0,19402.0,19685.0,19311.0,19479.0,19479.0,421857500.0,"7,371.60","7,426.90","7,300.70","7,345.70","7,345.70","220,420,500","25,865.08","26,059.81","25,667.68","26,024.96","26,024.96","3,517,800","9,945.49","10,059.61","9,916.60","10,056.48","10,056.48","4,468,000,000"
2020-06-23,24541.439453,24907.339844,24184.880859,24907.339844,24907.339844,1549053700,10347.9502,10484.7002,10301.75,10471.0,10471.0,669200.0,19626.0,19885.0,19551.0,19842.0,19842.0,523455200.0,"7,408.80","7,495.10","7,366.60","7,438.40","7,438.40","260,896,400","26,159.39","26,314.97","26,105.97","26,156.10","26,156.10","3,899,800","10,130.83","10,221.85","10,112.44","10,131.37","10,131.37","5,712,450,000"
2020-06-24,25034.869141,25071.320313,24770.949219,24781.580078,24781.580078,1431913700,10529.25,10553.1504,10281.9502,10305.2998,10305.2998,854800.0,19778.0,19907.0,19163.0,19163.0,19163.0,511785200.0,"7,403.90","7,440.90","7,195.50","7,195.50","7,195.50","248,464,400","25,992.96","25,992.96","25,296.73","25,445.94","25,445.94","4,501,200","10,092.92","10,137.50","9,842.22","9,909.17","9,909.17","5,549,440,000"
2020-06-26,24697.980469,24756.580078,24537.769531,24549.990234,24549.990234,1509260100,10378.9004,10409.8496,10311.25,10383.0,10383.0,671900.0,19442.0,19549.0,19124.0,19124.0,19124.0,366134900.0,"7,324.50","7,344.90","7,172.10","7,178.40","7,178.40","215,724,300","25,641.69","25,641.69","24,971.03","25,015.55","25,015.55","6,408,600","9,995.12","10,000.67","9,749.07","9,757.22","9,757.22","7,279,230,000"
2020-06-29,24627.640625,24627.640625,24148.619141,24301.279297,24301.279297,1835855400,10311.9502,10337.9502,10223.5996,10312.4004,10312.4004,574500.0,19159.0,19541.0,19113.0,19447.0,19447.0,358186700.0,"7,160.10","7,318.30","7,146.30","7,278.10","7,278.10","216,619,400","25,152.45","25,601.15","25,096.16","25,595.80","25,595.80","3,780,700","9,771.72","9,877.34","9,663.61","9,874.15","9,874.15","4,306,120,000"
2020-06-30,24468.240234,24598.609375,24271.769531,24427.189453,24427.189453,1892323300,10382.5996,10401.0498,10267.3496,10302.0996,10302.0996,556200.0,19517.0,19540.0,19223.0,19376.0,19376.0,414866900.0,"7,270.60","7,307.50","7,173.00","7,231.40","7,231.40","233,654,700","25,512.43","25,905.38","25,475.14","25,812.88","25,812.88","4,107,800","9,875.29","10,085.59","9,863.67","10,058.77","10,058.77","4,474,000,000"
2020-07-02,24563.570313,25124.189453,24563.570313,25124.189453,25124.189453,2746546400,10493.0498,10598.2002,10485.5498,10551.7002,10551.7002,597400.0,19531.0,19975.0,19482.0,19887.0,19887.0,495115800.0,"7,292.70","7,538.20","7,292.70","7,498.60","7,498.60","310,243,600","25,936.45","26,204.41","25,778.12","25,827.36","25,827.36","3,491,300","10,268.67","10,310.36","10,194.06","10,207.63","10,207.63","4,017,530,000"
2020-07-03,25319.279297,25453.580078,25182.599609,25373.119141,25373.119141,2320568900,10614.9502,10631.2998,10562.6504,10607.3496,10607.3496,525200.0,19941.0,19969.0,19632.0,19727.0,19727.0,289547200.0,"7,510.30","7,520.60","7,374.90","7,403.50","7,403.50","181,467,000",,,,,,,,,,,,
2020-07-06,25545.539063,26453.609375,25543.150391,26339.160156,26339.160156,4883381900,10723.8496,10811.4004,10695.0996,10763.6504,10763.6504,571200.0,20121.0,20223.0,19928.0,20032.0,20032.0,443634500.0,"7,566.50","7,632.30","7,517.30","7,556.20","7,556.20","253,508,300","25,996.08","26,297.53","25,996.08","26,287.03","26,287.03","3,406,900","10,360.38","10,462.05","10,354.98","10,433.65","10,433.65","4,529,480,000"
2020-07-07,26571.080078,26782.619141,25911.740234,25975.660156,25975.660156,3913840700,10802.8496,10813.7998,10689.7002,10799.6504,10799.6504,636800.0,19938.0,20066.0,19845.0,20013.0,20013.0,352024500.0,"7,491.50","7,511.30","7,441.30","7,447.40","7,447.40","191,351,100","26,172.01","26,174.93","25,866.58","25,890.18","25,890.18","3,468,200","10,412.46","10,518.98","10,337.98","10,343.89","10,343.89","4,314,110,000"
2020-07-08,26078.609375,26299.839844,25849.779297,26129.179688,26129.179688,2582679500,10818.6504,10847.8496,10676.5498,10705.75,10705.75,767900.0,19914.0,20101.0,19848.0,19900.0,19900.0,327081800.0,"7,361.00","7,382.70","7,307.40","7,326.40","7,326.40","213,489,300","25,950.06","26,109.49","25,816.25","26,067.28","26,067.28","3,373,000","10,409.35","10,494.63","10,350.96","10,492.50","10,492.50","3,999,180,000"
2020-07-09,26351.130859,26374.939453,26016.75,26210.160156,26210.160156,2452681700,10755.5498,10836.8496,10733.0,10813.4502,10813.4502,618700.0,19993.0,20008.0,19502.0,19506.0,19506.0,324855600.0,"7,369.90","7,383.50","7,221.10","7,236.90","7,236.90","176,465,600","26,094.92","26,103.28","25,523.51","25,706.09","25,706.09","3,876,100","10,563.72","10,578.10","10,379.91","10,547.75","10,547.75","3,992,920,000"
2020-07-10,25931.779297,26137.910156,25570.359375,25727.410156,25727.410156,2142150800,10764.0996,10819.4004,10713.0,10768.0498,10768.0498,590700.0,19395.0,19770.0,19395.0,19768.0,19768.0,299117400.0,"7,198.40","7,324.30","7,183.20","7,321.10","7,321.10","182,314,500","25,690.35","26,101.32","25,637.50","26,075.30","26,075.30","3,381,700","10,545.91","10,622.35","10,447.01","10,617.44","10,617.44","3,509,810,000"
2020-07-13,25848.800781,26103.839844,25715.240234,25772.119141,25772.119141,2127288800,10851.8496,10894.0498,10756.0498,10802.7002,10802.7002,554100.0,20063.0,20067.0,19735.0,20003.0,20003.0,449146200.0,"7,403.20","7,452.10","7,345.90","7,426.90","7,426.90","179,024,200","26,225.07","26,639.09","26,044.23","26,085.80","26,085.80","4,253,200","10,729.92","10,824.78","10,368.04","10,390.84","10,390.84","4,822,050,000"
2020-07-14,25663.160156,25663.160156,25254.320313,25477.890625,25477.890625,2180279200,10750.8496,10755.6504,10562.9004,10607.3496,10607.3496,532400.0,19799.0,19900.0,19677.0,19880.0,19880.0,425475000.0,"7,344.40","7,352.00","7,268.40","7,352.00","7,352.00","201,386,900","26,044.17","26,690.52","25,994.98","26,642.59","26,642.59","4,016,400","10,310.25","10,497.83","10,182.46","10,488.58","10,488.58","4,419,480,000"
2020-07-15,25888.779297,25888.779297,25299.359375,25481.580078,25481.580078,1849317300,10701.0,10827.4502,10577.75,10618.2002,10618.2002,715900.0,20046.0,20361.0,19982.0,20281.0,20281.0,507289700.0,"7,416.10","7,529.60","7,317.60","7,487.60","7,487.60","262,957,900","27,009.81","27,071.33","26,692.48","26,870.10","26,870.10","3,849,000","10,576.72","10,604.67","10,420.54","10,550.49","10,550.49","4,610,540,000"
2020-07-16,25549.400391,25576.490234,24919.949219,24970.689453,24970.689453,1935051700,10706.2002,10755.2998,10595.2002,10739.9502,10739.9502,694400.0,20207.0,20389.0,20179.0,20356.0,20356.0,483034300.0,"7,438.80","7,498.00","7,425.30","7,474.70","7,474.70","178,623,900","26,746.57","26,879.16","26,590.01","26,734.71","26,734.71","2,873,300","10,443.87","10,499.79","10,364.39","10,473.83","10,473.83","4,237,290,000"
2020-07-17,25142.060547,25263.970703,25015.279297,25089.169922,25089.169922,1362500400,10752.0,10933.4502,10749.6504,10901.7002,10901.7002,676900.0,20414.0,20427.0,20264.0,20419.0,20419.0,399015800.0,"7,474.10","7,485.00","7,395.80","7,440.40","7,440.40","196,831,900","26,774.62","26,808.43","26,619.88","26,671.95","26,671.95","2,964,600","10,500.52","10,532.62","10,421.21","10,503.19","10,503.19","4,334,280,000"
2020-07-20,25019.599609,25222.109375,24766.169922,25057.990234,25057.990234,1650620500,10999.4502,11037.9004,10953.0,11022.2002,11022.2002,554300.0,20327.0,20679.0,20217.0,20621.0,20621.0,448609300.0,"7,442.50","7,495.50","7,365.10","7,478.00","7,478.00","148,683,100","26,660.29","26,765.02","26,504.20","26,680.87","26,680.87","3,093,900","10,526.02","10,783.80","10,488.04","10,767.09","10,767.09","4,274,340,000"
2020-07-21,25427.060547,25635.660156,25378.380859,25635.660156,25635.660156,1752171900,11126.0996,11179.5498,11113.25,11162.25,11162.25,772000.0,20899.0,21133.0,20703.0,20723.0,20723.0,642358800.0,"7,554.20","7,654.80","7,473.50","7,494.50","7,494.50","300,453,100","26,833.14","27,025.38","26,766.22","26,840.40","26,840.40","3,649,300","10,837.88","10,839.93","10,650.46","10,680.36","10,680.36","5,311,750,000"
2020-07-22,25575.25,25779.660156,25057.939453,25057.939453,25057.939453,2390051200,11231.2002,11238.0996,11056.5498,11132.5996,11132.5996,765100.0,20689.0,20797.0,20509.0,20599.0,20599.0,400283900.0,"7,474.70","7,498.60","7,368.20","7,390.10","7,390.10","192,701,200","26,824.56","27,035.24","26,794.19","27,005.84","27,005.84","4,043,400","10,687.58","10,745.32","10,627.45","10,706.13","10,706.13","4,074,020,000"
2020-07-23,25235.900391,25346.359375,24992.369141,25263.0,25263.0,1910000000,11135.0,11239.7998,11103.1504,11215.4502,11215.4502,621600.0,20664.0,20689.0,20363.0,20454.0,20454.0,372189300.0,"7,434.70","7,442.20","7,357.20","7,384.90","7,384.90","167,589,000","26,955.97","26,973.85","26,560.04","26,652.33","26,652.33","4,198,000","10,689.50","10,728.12","10,407.87","10,461.42","10,461.42","4,469,470,000"
2020-07-24,25040.759766,25101.099609,24598.460938,24705.330078,24705.330078,3029706400,11149.9502,11225.4004,11090.2998,11194.1504,11194.1504,678900.0,20155.0,20241.0,19960.0,20075.0,20075.0,378518300.0,"7,301.80","7,322.70","7,241.10","7,294.70","7,294.70","183,906,100","26,533.41","26,625.70","26,402.86","26,469.89","26,469.89","4,941,700","10,294.41","10,418.75","10,217.31","10,363.18","10,363.18","4,205,330,000"
2020-07-27,24909.960938,24972.460938,24526.910156,24603.259766,24603.259766,1491211000,11225.0,11225.0,11087.8496,11131.7998,11131.7998,588100.0,20034.0,20163.0,19914.0,20020.0,20020.0,358176700.0,"7,267.80","7,268.00","7,141.30","7,170.60","7,170.60","232,707,600","26,447.67","26,625.46","26,426.92","26,584.77","26,584.77","4,009,300","10,421.70","10,546.44","10,399.86","10,536.27","10,536.27","4,209,900,000"
2020-07-28,24942.740234,24942.740234,24642.349609,24772.759766,24772.759766,1358418200,11154.0996,11317.75,11151.4004,11300.5498,11300.5498,683900.0,20022.0,20120.0,19698.0,19903.0,19903.0,335491900.0,"7,191.90","7,257.30","7,170.60","7,246.40","7,246.40","162,297,200","26,529.45","26,556.84","26,361.71","26,379.28","26,379.28","3,610,900","10,509.20","10,523.64","10,397.87","10,402.09","10,402.09","3,869,230,000"
2020-07-29,24710.509766,24905.439453,24671.509766,24883.140625,24883.140625,1080335100,11276.9004,11341.4004,11149.75,11202.8496,11202.8496,600700.0,19895.0,19973.0,19719.0,19881.0,19881.0,359277100.0,"7,247.60","7,260.20","7,171.30","7,206.20","7,206.20","210,361,700","26,388.44","26,602.45","26,375.39","26,539.57","26,539.57","3,475,800","10,474.70","10,567.91","10,464.00","10,542.94","10,542.94","3,970,900,000"
2020-07-30,24979.240234,25197.310547,24616.050781,24710.589844,24710.589844,1779681900,11254.2998,11299.9502,11084.9502,11102.1504,11102.1504,677800.0,19926.0,19976.0,19116.0,19228.0,19228.0,545919800.0,"7,192.30","7,192.70","6,924.70","6,996.60","6,996.60","324,376,500","26,367.42","26,374.93","25,992.28","26,313.65","26,313.65","3,515,400","10,450.12","10,609.59","10,412.09","10,587.81","10,587.81","4,135,200,000"
2020-07-31,24747.289063,24938.849609,24534.789063,24595.349609,24595.349609,1763233900,11139.5,11150.4004,11026.6504,11073.4502,11073.4502,642600.0,19342.0,19532.0,19086.0,19092.0,19092.0,454759400.0,"7,025.20","7,049.50","6,877.40","6,877.40","6,877.40","312,298,100","26,409.33","26,440.02","26,013.59","26,428.32","26,428.32","4,880,500","10,741.47","10,747.80","10,557.70","10,745.27","10,745.27","4,418,390,000"
2020-08-03,24566.810547,24647.279297,24250.980469,24458.130859,24458.130859,2012723100,11057.5498,11058.0498,10882.25,10891.5996,10891.5996,680900.0,19137.0,19402.0,18949.0,19380.0,19380.0,411205200.0,"6,867.40","6,983.30","6,788.90","6,975.00","6,975.00","282,337,300","26,542.32","26,707.26","26,534.38","26,664.40","26,664.40","4,393,800","10,848.64","10,927.56","10,831.15","10,902.80","10,902.80","4,173,600,000"
2020-08-04,24664.599609,25062.410156,24539.439453,24946.630859,24946.630859,1906615900,10946.6504,11112.25,10908.0996,11095.25,11095.25,625700.0,19532.0,19658.0,19377.0,19614.0,19614.0,566864900.0,"7,003.00","7,064.80","6,955.40","7,021.60","7,021.60","225,242,000","26,664.61","26,832.72","26,597.82","26,828.47","26,828.47","3,463,500","10,897.89","10,941.91","10,852.90","10,941.17","10,941.17","3,973,570,000"
2020-08-05,25029.390625,25167.220703,24868.289063,25102.539063,25102.539063,1477936300,11155.75,11225.6504,11064.0498,11101.6504,11101.6504,667600.0,19766.0,19896.0,19642.0,19740.0,19740.0,544154400.0,"7,073.20","7,123.50","7,027.70","7,039.70","7,039.70","208,795,900","26,924.78","27,221.67","26,924.78","27,201.52","27,201.52","3,660,000","10,967.87","11,002.11","10,943.72","10,998.40","10,998.40","4,119,550,000"
2020-08-06,25201.439453,25201.439453,24641.089844,24930.580078,24930.580078,1596206100,11185.7002,11256.7998,11127.2998,11200.1504,11200.1504,600400.0,19702.0,19834.0,19353.0,19475.0,19475.0,642423100.0,"7,022.10","7,046.10","6,917.00","6,957.90","6,957.90","205,847,300","27,170.82","27,394.10","27,145.25","27,386.98","27,386.98","3,224,600","10,989.98","11,121.19","10,963.41","11,108.07","11,108.07","4,086,290,000"
